ds,pt,m,val,rank
effort/isbsg10.csv,nsga-iii,sdar,1390.546075744832,
effort/isbsg10.csv,nsga-iii,sdar,2068.358356683904,
effort/isbsg10.csv,nsga-iii,sdar,2322.9139846412454,
effort/isbsg10.csv,nsga-iii,sdar,2275.2487537481256,
effort/isbsg10.csv,random,mar,2490.6512027809395,
effort/isbsg10.csv,random,mar,2720.316297111491,
effort/isbsg10.csv,random,mar,1268.3213734567903,
effort/isbsg10.csv,random,mar,934.1771781491358,
effort/isbsg10.csv,random,mar,2981.414956761006,
effort/isbsg10.csv,random,mar,2763.475305518069,
effort/isbsg10.csv,random,mar,1692.3160023055086,
effort/isbsg10.csv,random,mar,1604.5992805607573,
effort/isbsg10.csv,random,mar,3497.7333991234327,
effort/isbsg10.csv,random,mar,2568.022590628353,
effort/isbsg10.csv,random,mar,2172.3437619663696,
effort/isbsg10.csv,random,mar,1946.3017499349469,
effort/isbsg10.csv,random,mar,1382.371141584309,
effort/isbsg10.csv,random,mar,1997.9,
effort/isbsg10.csv,random,mar,3182.598687202153,
effort/isbsg10.csv,random,mar,2805.850961538461,
effort/isbsg10.csv,random,mar,1497.3904306627408,
effort/isbsg10.csv,random,mar,2758.634515211488,
effort/isbsg10.csv,random,mar,2950.073883675483,
effort/isbsg10.csv,random,mar,2240.1596170219923,
effort/isbsg10.csv,random,mar,1756.8320462330823,
effort/isbsg10.csv,random,mar,2500.4590301003345,
effort/isbsg10.csv,random,mar,2255.915911458333,
effort/isbsg10.csv,random,mar,2849.150637733265,
effort/isbsg10.csv,random,mar,3515.0655029670147,
effort/isbsg10.csv,random,mar,2014.5845362372845,
effort/isbsg10.csv,random,mar,1511.7805278754058,
effort/isbsg10.csv,random,mar,1966.1752136752136,
effort/isbsg10.csv,random,mar,2335.5981649069886,
effort/isbsg10.csv,random,mar,2279.5251571411845,
effort/isbsg10.csv,random,sa,0.3581813820933989,
effort/isbsg10.csv,random,sa,0.3204518227356149,
effort/isbsg10.csv,random,sa,0.0263342301454446,
effort/isbsg10.csv,random,sa,0.1649956465938692,
effort/isbsg10.csv,random,sa,0.3202751145896308,
effort/isbsg10.csv,random,sa,0.2908003322071139,
effort/isbsg10.csv,random,sa,0.3681593547532941,
effort/isbsg10.csv,random,sa,0.1947533807728664,
effort/isbsg10.csv,random,sa,0.2502781879005583,
effort/isbsg10.csv,random,sa,0.343957369188991,
effort/isbsg10.csv,random,sa,0.2602863588092476,
effort/isbsg10.csv,random,sa,0.2763631359587498,
effort/isbsg10.csv,random,sa,0.1875305242754213,
effort/isbsg10.csv,random,sa,0.2817113239391609,
effort/isbsg10.csv,random,sa,0.2302052739799878,
effort/isbsg10.csv,random,sa,0.3402425208561745,
effort/isbsg10.csv,random,sa,-0.0090798656681579,
effort/isbsg10.csv,random,sa,0.1230288622907063,
effort/isbsg10.csv,random,sa,0.233876565337211,
effort/isbsg10.csv,random,sa,0.2127590885212782,
effort/isbsg10.csv,random,sa,0.3428377337684462,
effort/isbsg10.csv,random,sa,0.3359582506977734,
effort/isbsg10.csv,random,sa,-0.2092731793071616,
effort/isbsg10.csv,random,sa,0.278503236037777,
effort/isbsg10.csv,random,sa,0.2834392369805631,
effort/isbsg10.csv,random,sa,0.2599258823786213,
effort/isbsg10.csv,random,sa,-0.415230367264266,
effort/isbsg10.csv,random,sa,0.3493667396807742,
effort/isbsg10.csv,random,sa,0.2815324924877457,
effort/isbsg10.csv,random,sa,0.3498989498848726,
effort/isbsg10.csv,random,sd,0.2741298023123481,
effort/isbsg10.csv,random,sd,0.0873022203200883,
effort/isbsg10.csv,random,sd,0.2365102625748446,
effort/isbsg10.csv,random,sd,0.1642567873918239,
effort/isbsg10.csv,random,sd,0.2128889080014516,
effort/isbsg10.csv,random,sd,0.1304666443024808,
effort/isbsg10.csv,random,sd,0.2380116900748365,
effort/isbsg10.csv,random,sd,0.4481545015212437,
effort/isbsg10.csv,random,sd,0.0156939629081776,
effort/isbsg10.csv,random,sd,0.1451825401588352,
effort/isbsg10.csv,random,sd,0.3182258909211063,
effort/isbsg10.csv,random,sd,0.268206950614824,
effort/isbsg10.csv,random,sd,0.3609517776012391,
effort/isbsg10.csv,random,sd,0.319730979443089,
effort/isbsg10.csv,random,sd,0.0176225300809732,
effort/isbsg10.csv,random,sd,0.1757494172556821,
effort/isbsg10.csv,random,sd,0.4002017338357751,
effort/isbsg10.csv,random,sd,-0.061049088325677,
effort/isbsg10.csv,random,sd,0.0469400694239831,
effort/isbsg10.csv,random,sd,0.3479606011807894,
effort/isbsg10.csv,random,sd,0.217819034822609,
effort/isbsg10.csv,random,sd,0.1530426625053059,
effort/isbsg10.csv,random,sd,0.2173501967320663,
effort/isbsg10.csv,random,sd,0.0762107020497614,
effort/isbsg10.csv,random,sd,0.0576020665882041,
effort/isbsg10.csv,random,sd,0.1458975156960979,
effort/isbsg10.csv,random,sd,-0.227083835785839,
effort/isbsg10.csv,random,sd,0.3528990694431903,
effort/isbsg10.csv,random,sd,0.077293869937017,
effort/isbsg10.csv,random,sd,0.1866938518168006,
effort/isbsg10.csv,random,sdar,2490.6512027809395,
effort/isbsg10.csv,random,sdar,2720.316297111491,
effort/isbsg10.csv,random,sdar,1268.3213734567903,
effort/isbsg10.csv,random,sdar,934.1771781491358,
effort/isbsg10.csv,random,sdar,2981.414956761006,
effort/isbsg10.csv,random,sdar,2763.475305518069,
effort/isbsg10.csv,random,sdar,1692.3160023055086,
effort/isbsg10.csv,random,sdar,1604.5992805607573,
effort/isbsg10.csv,random,sdar,3497.7333991234327,
effort/isbsg10.csv,random,sdar,2568.022590628353,
effort/isbsg10.csv,random,sdar,2172.3437619663696,
effort/isbsg10.csv,random,sdar,1946.3017499349469,
effort/isbsg10.csv,random,sdar,1382.371141584309,
effort/isbsg10.csv,random,sdar,1997.9,
effort/isbsg10.csv,random,sdar,3182.598687202153,
effort/isbsg10.csv,random,sdar,2805.850961538461,
effort/isbsg10.csv,random,sdar,1497.3904306627408,
effort/isbsg10.csv,random,sdar,2758.634515211488,
effort/isbsg10.csv,random,sdar,2950.073883675483,
effort/isbsg10.csv,random,sdar,2240.1596170219923,
effort/isbsg10.csv,random,sdar,1756.8320462330823,
effort/isbsg10.csv,random,sdar,2500.4590301003345,
effort/isbsg10.csv,random,sdar,2255.915911458333,
effort/isbsg10.csv,random,sdar,2849.150637733265,
effort/isbsg10.csv,random,sdar,3515.0655029670147,
effort/isbsg10.csv,random,sdar,2014.5845362372845,
effort/isbsg10.csv,random,sdar,1511.7805278754058,
effort/isbsg10.csv,random,sdar,1966.1752136752136,
effort/isbsg10.csv,random,sdar,2335.5981649069886,
effort/isbsg10.csv,random,sdar,2279.5251571411845,
effort/isbsg10.csv,tpe,mar,2678.2292841880344,
effort/isbsg10.csv,tpe,mar,2670.725,
effort/isbsg10.csv,tpe,mar,1408.4125,
effort/isbsg10.csv,tpe,mar,963.6554487179486,
effort/isbsg10.csv,tpe,mar,2901.2958333333327,
effort/isbsg10.csv,tpe,mar,2632.690416666668,
effort/isbsg10.csv,tpe,mar,2034.591538461539,
effort/isbsg10.csv,tpe,mar,1578.4744058641977,
effort/isbsg10.csv,tpe,mar,3495.401388888889,
effort/isbsg10.csv,tpe,mar,2443.786396271997,
effort/isbsg10.csv,tpe,mar,1968.2083333333333,
effort/isbsg10.csv,tpe,mar,1919.4316666666664,
effort/isbsg10.csv,tpe,mar,1433.86012513802,
effort/isbsg10.csv,tpe,mar,2310.35,
effort/isbsg10.csv,tpe,mar,3435.8248046875,
effort/isbsg10.csv,tpe,mar,2824.0576923076924,
effort/isbsg10.csv,tpe,mar,1716.537472718254,
effort/isbsg10.csv,tpe,mar,2745.381944444444,
effort/isbsg10.csv,tpe,mar,2938.5534188034185,
effort/isbsg10.csv,tpe,mar,2244.9055687830687,
effort/isbsg10.csv,tpe,mar,1790.142619047619,
effort/isbsg10.csv,tpe,mar,2502.595384615385,
effort/isbsg10.csv,tpe,mar,2139.846258457977,
effort/isbsg10.csv,tpe,mar,2838.666666666667,
effort/isbsg10.csv,tpe,mar,3491.231756965944,
effort/isbsg10.csv,tpe,mar,1944.676285331384,
effort/isbsg10.csv,tpe,mar,1470.411277377137,
effort/isbsg10.csv,tpe,mar,2059.472275641026,
effort/isbsg10.csv,tpe,mar,2346.096887400794,
effort/isbsg10.csv,tpe,mar,2307.622176535088,
effort/isbsg10.csv,tpe,sa,0.3098441822382563,
effort/isbsg10.csv,tpe,sa,0.332839968774395,
effort/isbsg10.csv,tpe,sa,-0.0812110162172535,
effort/isbsg10.csv,tpe,sa,0.1386468073890722,
effort/isbsg10.csv,tpe,sa,0.3385412609600167,
effort/isbsg10.csv,tpe,sa,0.324364084175708,
effort/isbsg10.csv,tpe,sa,0.2403678575847015,
effort/isbsg10.csv,tpe,sa,0.2078637986086424,
effort/isbsg10.csv,tpe,sa,0.2507780427320657,
effort/isbsg10.csv,tpe,sa,0.3756955011216812,
effort/isbsg10.csv,tpe,sa,0.3297973468277801,
effort/isbsg10.csv,tpe,sa,0.2863534587817321,
effort/isbsg10.csv,tpe,sa,0.1572685879436699,
effort/isbsg10.csv,tpe,sa,0.1693787262940289,
effort/isbsg10.csv,tpe,sa,0.1689559149217429,
effort/isbsg10.csv,tpe,sa,0.3359614571217089,
effort/isbsg10.csv,tpe,sa,-0.1567613675868506,
effort/isbsg10.csv,tpe,sa,0.1272418604240438,
effort/isbsg10.csv,tpe,sa,0.2368683880727491,
effort/isbsg10.csv,tpe,sa,0.2110912576391242,
effort/isbsg10.csv,tpe,sa,0.3303775492179602,
effort/isbsg10.csv,tpe,sa,0.3353909034338406,
effort/isbsg10.csv,tpe,sa,-0.14705458437111,
effort/isbsg10.csv,tpe,sa,0.2811581153894852,
effort/isbsg10.csv,tpe,sa,0.288297845505987,
effort/isbsg10.csv,tpe,sa,0.2856072505083846,
effort/isbsg10.csv,tpe,sa,-0.3765031720817798,
effort/isbsg10.csv,tpe,sa,0.3184935137430129,
effort/isbsg10.csv,tpe,sa,0.2783029168289177,
effort/isbsg10.csv,tpe,sa,0.3418859206117105,
effort/isbsg10.csv,tpe,sd,0.2114855719166812,
effort/isbsg10.csv,tpe,sd,0.2141649577701788,
effort/isbsg10.csv,tpe,sd,-0.0367644180567218,
effort/isbsg10.csv,tpe,sd,0.1849777028861903,
effort/isbsg10.csv,tpe,sd,0.1861578516341033,
effort/isbsg10.csv,tpe,sd,0.1673196220204076,
effort/isbsg10.csv,tpe,sd,0.3296343612958204,
effort/isbsg10.csv,tpe,sd,0.4260061707574565,
effort/isbsg10.csv,tpe,sd,0.0177121729650673,
effort/isbsg10.csv,tpe,sd,0.1888761095203286,
effort/isbsg10.csv,tpe,sd,0.2408663272806834,
effort/isbsg10.csv,tpe,sd,0.2599674469616573,
effort/isbsg10.csv,tpe,sd,0.3234397885863224,
effort/isbsg10.csv,tpe,sd,0.3531753669854345,
effort/isbsg10.csv,tpe,sd,-0.0619931966706016,
effort/isbsg10.csv,tpe,sd,0.1785605188473542,
effort/isbsg10.csv,tpe,sd,0.3289773646661055,
effort/isbsg10.csv,tpe,sd,-0.052573274339421,
effort/isbsg10.csv,tpe,sd,0.0576064555114606,
effort/isbsg10.csv,tpe,sd,0.3354973563934202,
effort/isbsg10.csv,tpe,sd,0.267969185128097,
effort/isbsg10.csv,tpe,sd,0.1659750655657969,
effort/isbsg10.csv,tpe,sd,0.2523385435591948,
effort/isbsg10.csv,tpe,sd,0.0870478781303324,
effort/isbsg10.csv,tpe,sd,0.0699221271166838,
effort/isbsg10.csv,tpe,sd,0.2231310231486765,
effort/isbsg10.csv,tpe,sd,-0.4085794018875546,
effort/isbsg10.csv,tpe,sd,0.359144912950714,
effort/isbsg10.csv,tpe,sd,0.1096403388866589,
effort/isbsg10.csv,tpe,sd,0.200108834306817,
effort/isbsg10.csv,tpe,sdar,2678.2292841880344,
effort/isbsg10.csv,tpe,sdar,2670.725,
effort/isbsg10.csv,tpe,sdar,1408.4125,
effort/isbsg10.csv,tpe,sdar,963.6554487179486,
effort/isbsg10.csv,tpe,sdar,2901.2958333333327,
effort/isbsg10.csv,tpe,sdar,2632.690416666668,
effort/isbsg10.csv,tpe,sdar,2034.591538461539,
effort/isbsg10.csv,tpe,sdar,1578.4744058641977,
effort/isbsg10.csv,tpe,sdar,3495.401388888889,
effort/isbsg10.csv,tpe,sdar,2443.786396271997,
effort/isbsg10.csv,tpe,sdar,1968.2083333333333,
effort/isbsg10.csv,tpe,sdar,1919.4316666666664,
effort/isbsg10.csv,tpe,sdar,1433.86012513802,
effort/isbsg10.csv,tpe,sdar,2310.35,
effort/isbsg10.csv,tpe,sdar,3435.8248046875,
effort/isbsg10.csv,tpe,sdar,2824.0576923076924,
effort/isbsg10.csv,tpe,sdar,1716.537472718254,
effort/isbsg10.csv,tpe,sdar,2745.381944444444,
effort/isbsg10.csv,tpe,sdar,2938.5534188034185,
effort/isbsg10.csv,tpe,sdar,2244.9055687830687,
effort/isbsg10.csv,tpe,sdar,1790.142619047619,
effort/isbsg10.csv,tpe,sdar,2502.595384615385,
effort/isbsg10.csv,tpe,sdar,2139.846258457977,
effort/isbsg10.csv,tpe,sdar,2838.666666666667,
effort/isbsg10.csv,tpe,sdar,3491.231756965944,
effort/isbsg10.csv,tpe,sdar,1944.676285331384,
effort/isbsg10.csv,tpe,sdar,1470.411277377137,
effort/isbsg10.csv,tpe,sdar,2059.472275641026,
effort/isbsg10.csv,tpe,sdar,2346.096887400794,
effort/isbsg10.csv,tpe,sdar,2307.622176535088,
