DS,Iteration,PP,DT,AS,LA,PT,PT scoring,Duration,Params,sa,sd,effect size,pred25
effort/china.csv,10,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'poly', 'la__degree': 3, 'la__coef0': 0.9841039020999262, 'la__gamma': 0.09646954923622625, 'la__C': 14326.030252600616, 'la__epsilon': 0.16341732443214915}",0.4919011419680661,0.4399683846145132,0.30750386719056383,0.21621621621621623
effort/china.csv,10,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.23364837360945853, 'la__gamma': 0.2517437087141141, 'la__C': 12579.120760955535, 'la__epsilon': 0.12152467429129232}",0.4811139096763168,0.4063302565184517,0.3010006014259203,0.20420420420420418
effort/china.csv,10,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.04688072204589844,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.04639656048652579, 'la__gamma': 0.46323476089441795, 'la__C': 12748.10634050662, 'la__epsilon': 0.23816689932790183}",0.48131778846285983,0.43145032108748316,0.30094232099237733,0.22222222222222224
effort/china.csv,11,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.029000520706176758,"{'la__degree': 4, 'la__coef0': 0.5745885212341477, 'la__gamma': 0.3742899350315502, 'la__C': 12185.832202445286, 'la__epsilon': 0.941353580359968, 'la__kernel': 'sigmoid'}",0.5189806217150709,0.4433175780740388,0.3292492469216228,0.2492492492492492
effort/china.csv,11,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.04685068130493164,"{'la__degree': 4, 'la__coef0': 0.21876493708201133, 'la__gamma': 0.1577351808592458, 'la__C': 14911.109870574528, 'la__epsilon': 0.009985454588467429, 'la__kernel': 'rbf'}",0.506777491598922,0.4222858206085846,0.3217390472303563,0.22522522522522523
effort/china.csv,11,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__C': 15000.0, 'la__coef0': 0.999, 'la__degree': 3, 'la__epsilon': 0.999999, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.480997680049889,0.38926425937821557,0.306028631516448,0.2132132132132132
effort/china.csv,11,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 5, 'la__coef0': 0.14992903855147052, 'la__gamma': 0.4567435474211472, 'la__C': 9397.095962913541, 'la__epsilon': 0.07677677798134164}",0.5139238672648948,0.45252037746639534,0.32583234389689725,0.2522522522522523
effort/china.csv,11,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.4422751454818433, 'la__gamma': 0.3590026433599095, 'la__C': 13510.848571482535, 'la__epsilon': 0.6861295857897315}",0.5165745830459834,0.4475795142302401,0.3292068024389165,0.24624624624624625
effort/china.csv,11,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.04689431190490723,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.27262469219780705, 'la__gamma': 0.39362413645498545, 'la__C': 10136.845682721885, 'la__epsilon': 0.15582538214793448}",0.5161452284214669,0.4493813334717262,0.3283230785204638,0.24624624624624625
effort/china.csv,12,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.03125476837158203,"{'la__degree': 3, 'la__coef0': 0.21246951611717213, 'la__gamma': 0.8208245295233952, 'la__C': 5707.922632362046, 'la__epsilon': 0.9994714354487985, 'la__kernel': 'sigmoid'}",0.5208866540495724,0.45182847227572226,0.32391694191514686,0.22901992901992899
effort/china.csv,12,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.01562809944152832,"{'la__degree': 3, 'la__coef0': 0.7434356019947391, 'la__gamma': 0.9378177958179221, 'la__C': 14781.122017528682, 'la__epsilon': 0.9522914247354427, 'la__kernel': 'rbf'}",0.5114238969357869,0.4255437670601623,0.3166946223976553,0.18686868686868688
effort/china.csv,12,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.04687213897705078,"{'la__C': 15000.0, 'la__coef0': 0.999, 'la__degree': 5, 'la__epsilon': 1e-05, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.5152214999210505,0.4410111519810336,0.31976631642446235,0.16885066885066888
effort/china.csv,12,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.04686570167541504,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.12738219279210464, 'la__gamma': 0.5331881569991478, 'la__C': 12259.853225452502, 'la__epsilon': 0.5439907455607337}",0.5238818724609249,0.4621580836050077,0.3252591350594108,0.21995631995631995
effort/china.csv,12,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.04687857627868652,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.11651986616707871, 'la__gamma': 0.5503952157410087, 'la__C': 9346.468191465021, 'la__epsilon': 0.40305829837990426}",0.5207935093593158,0.44057861223936223,0.32225267478448005,0.23808353808353808
effort/china.csv,12,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.24280606160406998, 'la__gamma': 0.35283240250995307, 'la__C': 13631.113497048853, 'la__epsilon': 0.707509021760597}",0.5209233340621987,0.4602629822581536,0.32375651264303057,0.21092001092001092
effort/china.csv,13,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.041245222091674805,"{'la__degree': 4, 'la__coef0': 0.4495362517027061, 'la__gamma': 0.21904006356942202, 'la__C': 13613.513348164273, 'la__epsilon': 0.2994559822051397, 'la__kernel': 'sigmoid'}",0.4803090381564301,0.39741542921590783,0.3532767611847633,0.23123123123123124
effort/china.csv,13,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__degree': 3, 'la__coef0': 0.39191814047089024, 'la__gamma': 0.11894633801311366, 'la__C': 14626.791573413764, 'la__epsilon': 0.19407431750216855, 'la__kernel': 'rbf'}",0.48001010190981325,0.38398298517942253,0.3538300804363852,0.21621621621621623
effort/china.csv,13,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.04686856269836426,"{'la__C': 15000.0, 'la__coef0': 0.0, 'la__degree': 5, 'la__epsilon': 1e-05, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.4783420334421267,0.39287212398267596,0.3536488933363166,0.21021021021021022
effort/china.csv,13,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.4419618045115686, 'la__gamma': 0.24567360763196366, 'la__C': 11003.639775477615, 'la__epsilon': 0.07044522344810922}",0.48062522631683063,0.39677085987217203,0.3534646817250027,0.23723723723723725
effort/china.csv,13,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'rbf', 'la__degree': 5, 'la__coef0': 0.3286510748663445, 'la__gamma': 0.1955414271160535, 'la__C': 14309.348245354055, 'la__epsilon': 0.755914537685541}",0.4805579215764781,0.3959941598097232,0.35519100900374334,0.23723723723723725
effort/china.csv,13,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'rbf', 'la__degree': 4, 'la__coef0': 0.6524827117516216, 'la__gamma': 0.17570508941918553, 'la__C': 14730.268964562852, 'la__epsilon': 0.7640765588396111}",0.47757137185536586,0.39212674201912695,0.3524399695345121,0.23723723723723725
effort/china.csv,14,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.015620231628417969,"{'la__degree': 3, 'la__coef0': 0.9873886531856285, 'la__gamma': 0.07102671698906868, 'la__C': 12700.049644550385, 'la__epsilon': 0.495149307512468, 'la__kernel': 'poly'}",0.5010947194189997,0.4583407581180814,0.321179825500798,0.18318318318318316
effort/china.csv,14,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.03125572204589844,"{'la__degree': 3, 'la__coef0': 0.49303933059341054, 'la__gamma': 0.6416191882667014, 'la__C': 14531.94593861444, 'la__epsilon': 0.9050337378947361, 'la__kernel': 'rbf'}",0.4809713898540445,0.45175645743620274,0.3065793942704501,0.20420420420420418
effort/china.csv,14,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__C': 15000.0, 'la__coef0': 0.0, 'la__degree': 5, 'la__epsilon': 0.999999, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.48293470928354115,0.455159293237323,0.30872677826488487,0.19819819819819817
effort/china.csv,14,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.03124094009399414,"{'la__kernel': 'poly', 'la__degree': 3, 'la__coef0': 0.7917613010117674, 'la__gamma': 0.19293140893904376, 'la__C': 13794.227440498144, 'la__epsilon': 0.1013039920001558}",0.5004299022611419,0.4695053650599466,0.3200011709504704,0.1831831831831832
effort/china.csv,14,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.04686570167541504,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.2501430924996665, 'la__gamma': 0.4790906370079385, 'la__C': 11610.429255750418, 'la__epsilon': 0.804213651992216}",0.49917954840086504,0.44728079021096406,0.31857583390927763,0.20120120120120122
effort/china.csv,14,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'poly', 'la__degree': 3, 'la__coef0': 0.6435587363772058, 'la__gamma': 0.3087202663821696, 'la__C': 11454.848139871008, 'la__epsilon': 0.36877215327949575}",0.49019650473085274,0.46526454434837367,0.3143476419139141,0.17417417417417416
effort/china.csv,15,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.04684877395629883,"{'la__degree': 3, 'la__coef0': 0.20394567972121844, 'la__gamma': 0.29380577829771326, 'la__C': 10505.618854137478, 'la__epsilon': 0.17255422552360195, 'la__kernel': 'sigmoid'}",0.502274124710277,0.43531377659752885,0.3161743796277369,0.19885339885339884
effort/china.csv,15,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.04685568809509277,"{'la__degree': 3, 'la__coef0': 0.026081596911617117, 'la__gamma': 0.10877093179224663, 'la__C': 14386.299666766854, 'la__epsilon': 0.8267817604289338, 'la__kernel': 'rbf'}",0.485275877989307,0.393007871869637,0.30473130663769016,0.19585039585039585
effort/china.csv,15,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__C': 15000.0, 'la__coef0': 0.0, 'la__degree': 3, 'la__epsilon': 0.999999, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.4395712790790059,0.3402872723308514,0.27600010162271754,0.16860496860496857
effort/china.csv,15,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.04075499643282207, 'la__gamma': 0.4251958024295892, 'la__C': 9295.66392823332, 'la__epsilon': 0.17001894609069884}",0.5025103544942822,0.4538906722578511,0.3147007528201506,0.22604422604422603
effort/china.csv,15,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.046862125396728516,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.13306603538629197, 'la__gamma': 0.3938990709047387, 'la__C': 14312.628314052685, 'la__epsilon': 0.7023582803707423}",0.5039388184158115,0.43919546749949845,0.31637232744421356,0.22003822003822004
effort/china.csv,15,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.08418531954467712, 'la__gamma': 0.48473309456463276, 'la__C': 12823.769808081637, 'la__epsilon': 0.43289278554796023}",0.5031249060106197,0.44752904246093106,0.3158888517551863,0.22001092001092
effort/china.csv,16,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.015625,"{'la__degree': 3, 'la__coef0': 0.07657755669850608, 'la__gamma': 0.23143565959636486, 'la__C': 10529.39852267201, 'la__epsilon': 0.00659521327475323, 'la__kernel': 'sigmoid'}",0.4915287633477581,0.42559246896931513,0.316991656813666,0.2192192192192192
effort/china.csv,16,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.04689216613769531,"{'la__degree': 4, 'la__coef0': 0.722756159466354, 'la__gamma': 0.9451534343235736, 'la__C': 14505.110469048042, 'la__epsilon': 0.9930748057517217, 'la__kernel': 'rbf'}",0.4750964350329494,0.40585188724865845,0.30817684201383644,0.20120120120120122
effort/china.csv,16,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__C': 15000.0, 'la__coef0': 0.999, 'la__degree': 3, 'la__epsilon': 1e-05, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.47635661994451484,0.410880371452045,0.30853853104134693,0.20120120120120122
effort/china.csv,16,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.09244516797208474, 'la__gamma': 0.1914558607901084, 'la__C': 14343.61224791047, 'la__epsilon': 0.8408711580330335}",0.4922770853509563,0.4268765894291906,0.3187082435932426,0.22222222222222224
effort/china.csv,16,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.6034388015028574, 'la__gamma': 0.2214177904737272, 'la__C': 13928.36633887484, 'la__epsilon': 0.8349655119099388}",0.4838271718579626,0.43932250705478326,0.3133144459635668,0.23123123123123124
effort/china.csv,16,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.046872854232788086,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.27220793905427715, 'la__gamma': 0.14271030705009907, 'la__C': 12487.11105820547, 'la__epsilon': 0.21805241069917627}",0.4819511430243048,0.43941176706622337,0.31224593416573837,0.2222222222222222
effort/china.csv,17,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.04685497283935547,"{'la__degree': 3, 'la__coef0': 0.3140803498586286, 'la__gamma': 0.39521241231085547, 'la__C': 13253.006874590452, 'la__epsilon': 0.20210001747665898, 'la__kernel': 'sigmoid'}",0.5074050812878552,0.4228737355032077,0.35310523659368626,0.24024024024024024
effort/china.csv,17,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__degree': 4, 'la__coef0': 0.5635971997531761, 'la__gamma': 0.16556845333361056, 'la__C': 14989.816699301096, 'la__epsilon': 0.6388008752304108, 'la__kernel': 'rbf'}",0.478432768686605,0.38873304850562107,0.3322309357488083,0.22222222222222224
effort/china.csv,17,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__C': 15000.0, 'la__coef0': 0.0, 'la__degree': 5, 'la__epsilon': 0.999999, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.467047981318595,0.3980842392823439,0.3242686124349153,0.2132132132132132
effort/china.csv,17,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.27156967021505174, 'la__gamma': 0.4056933238097539, 'la__C': 10736.115241311683, 'la__epsilon': 0.11846258593857756}",0.5104376353751185,0.4278979074356948,0.35565547635711203,0.2522522522522523
effort/china.csv,17,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.04686927795410156,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.31369046661369615, 'la__gamma': 0.3792330758503842, 'la__C': 10321.849780048125, 'la__epsilon': 0.005798300607910834}",0.5130201416237662,0.42892575947544226,0.35771084084977883,0.22822822822822822
effort/china.csv,17,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.031249523162841797,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.5244561333185322, 'la__gamma': 0.26201046482779766, 'la__C': 12265.465905641877, 'la__epsilon': 0.4296393173060081}",0.5088790220010201,0.4183391849919267,0.35359000804580587,0.21921921921921925
effort/china.csv,18,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.015624284744262695,"{'la__degree': 4, 'la__coef0': 0.6294274039401461, 'la__gamma': 0.4056951980381704, 'la__C': 13943.923384549793, 'la__epsilon': 0.8534705634580124, 'la__kernel': 'sigmoid'}",0.5036988029657709,0.4361097483533,0.32067876532461387,0.23502593502593502
effort/china.csv,18,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.015621185302734375,"{'la__degree': 4, 'la__coef0': 0.7914934793564294, 'la__gamma': 0.1216708454634213, 'la__C': 13012.012502893267, 'la__epsilon': 0.9388916654827645, 'la__kernel': 'poly'}",0.5047460575036803,0.4394761979169705,0.32173232046593897,0.20475020475020478
effort/china.csv,18,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.031236648559570312,"{'la__C': 15000.0, 'la__coef0': 0.999, 'la__degree': 3, 'la__epsilon': 1e-05, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.4938317276151775,0.41625109039355285,0.31484307254450655,0.21998361998361995
effort/china.csv,18,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.0468442440032959,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.1110294803185698, 'la__gamma': 0.42526864386334, 'la__C': 14506.419657574179, 'la__epsilon': 0.5666351302532115}",0.5128495930288539,0.454930933430904,0.3261572226677381,0.23502593502593502
effort/china.csv,18,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.024438139114435042, 'la__gamma': 0.4948940562506572, 'la__C': 13140.263609226775, 'la__epsilon': 0.0725810587683405}",0.5099081282087217,0.45885887090614635,0.32537426520121254,0.21990171990171992
effort/china.csv,18,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.16003354251255306, 'la__gamma': 0.23592262923488314, 'la__C': 13114.520419870894, 'la__epsilon': 0.48820690095009733}",0.5063495821816737,0.4445477738543498,0.3220544260941529,0.2169260169260169
effort/china.csv,19,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.015614509582519531,"{'la__degree': 4, 'la__coef0': 0.6360859290793546, 'la__gamma': 0.45144325037171124, 'la__C': 12798.958498699956, 'la__epsilon': 0.7304462729839934, 'la__kernel': 'rbf'}",0.5162843474021771,0.48628226192992346,0.33306173732099187,0.2132132132132132
effort/china.csv,19,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.04688000679016113,"{'la__degree': 3, 'la__coef0': 0.724240570311991, 'la__gamma': 0.7984091485083173, 'la__C': 9180.377852419413, 'la__epsilon': 0.023187022962288216, 'la__kernel': 'rbf'}",0.5168141333044401,0.492458819214414,0.3327552582766233,0.20420420420420418
effort/china.csv,19,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.015626192092895508,"{'la__C': 15000.0, 'la__coef0': 0.999, 'la__degree': 5, 'la__epsilon': 0.999999, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.5179517655297896,0.49105064072995114,0.33436276890054034,0.1981981981981982
effort/china.csv,19,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'rbf', 'la__degree': 3, 'la__coef0': 0.2556061865739312, 'la__gamma': 0.4810050258889831, 'la__C': 14946.27790024205, 'la__epsilon': 0.6075146905946051}",0.5209508039525365,0.5077475399767021,0.3357914178948913,0.20420420420420418
effort/china.csv,19,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.025764942169189453,"{'la__kernel': 'rbf', 'la__degree': 4, 'la__coef0': 0.1479999718238675, 'la__gamma': 0.48997824884917546, 'la__C': 14895.502071969851, 'la__epsilon': 0.0030072734024896635}",0.5240447553753086,0.5013587123537053,0.33786744330445817,0.20120120120120122
effort/china.csv,19,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.022000551223754883,"{'la__kernel': 'rbf', 'la__degree': 3, 'la__coef0': 0.05909556617634736, 'la__gamma': 0.609100664573263, 'la__C': 11469.940445920847, 'la__epsilon': 0.4882604229058979}",0.5205142974695688,0.4972838799019827,0.33652712964661796,0.20120120120120122
effort/china.csv,20,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.030998945236206055,"{'la__degree': 4, 'la__coef0': 0.4346398117762043, 'la__gamma': 0.5019799589373845, 'la__C': 5264.055314539686, 'la__epsilon': 0.9504732390754289, 'la__kernel': 'sigmoid'}",0.4827232752248752,0.40025084187857135,0.3239562296233076,0.2192192192192192
effort/china.csv,20,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.023998737335205078,"{'la__degree': 4, 'la__coef0': 0.9323861899814193, 'la__gamma': 0.17825247645040704, 'la__C': 13723.291427342157, 'la__epsilon': 0.23002347271042067, 'la__kernel': 'rbf'}",0.47629052393294496,0.3758076535477932,0.31892047346914437,0.21021021021021022
effort/china.csv,20,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.028163909912109375,"{'la__C': 15000.0, 'la__coef0': 0.999, 'la__degree': 5, 'la__epsilon': 1e-05, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.44859373880199266,0.3688460252515215,0.3011124306251913,0.17717717717717718
effort/china.csv,20,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.020000934600830078,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.15787272051229034, 'la__gamma': 0.2893893399830848, 'la__C': 11200.08415958667, 'la__epsilon': 0.002193449209420703}",0.4838942273495898,0.43042930355801085,0.32397194841849725,0.21921921921921925
effort/china.csv,20,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.024999141693115234,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.4422801671466178, 'la__gamma': 0.43040675161031827, 'la__C': 13270.786825723684, 'la__epsilon': 0.7479068544693972}",0.48889711716888823,0.4243338108344332,0.3274527714911943,0.2132132132132132
effort/china.csv,20,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.02000713348388672,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.8184441237976964, 'la__gamma': 0.3474045645023916, 'la__C': 13538.25966877301, 'la__epsilon': 0.27346082691815715}",0.486276918124175,0.4087926083021511,0.3268195300527442,0.22822822822822827
